osmid,y,x,street_count,highway,ref,geometry
2142263444,40.4311528,-79.977911,4,,,POINT (-79.97791100000001 40.4311528)
2142263445,40.43119,-79.9785974,3,,,POINT (-79.9785974 40.43119)
2142263449,40.4313192,-79.9778973,3,,,POINT (-79.9778973 40.4313192)
2142263452,40.4313544,-79.9785792,3,,,POINT (-79.9785792 40.4313544)
2142263453,40.4313682,-79.9788564,3,,,POINT (-79.9788564 40.4313682)
2142352416,40.4301358,-79.9760791,3,,,POINT (-79.97607910000001 40.4301358)
2142352430,40.4302151,-79.977461,3,,,POINT (-79.97746100000001 40.4302151)
2173649178,40.4406172,-79.9483651,3,,,POINT (-79.9483651 40.4406172)
2173649187,40.4392614,-79.947444,3,,,POINT (-79.947444 40.4392614)
2173649198,40.4391255,-79.9472873,3,,,POINT (-79.9472873 40.4391255)
2173649243,40.4392786,-79.9472465,4,,,POINT (-79.94724650000001 40.4392786)
2173649260,40.4397961,-79.9479412,4,,,POINT (-79.9479412 40.4397961)
2173649273,40.4386925,-79.9464587,3,,,POINT (-79.94645869999999 40.4386925)
2173649279,40.4391786,-79.947382,1,,,POINT (-79.947382 40.4391786)
2173649290,40.4387346,-79.9466215,4,,,POINT (-79.94662150000001 40.4387346)
2173674182,40.4394853,-79.9483659,4,,,POINT (-79.9483659 40.4394853)
2173674185,40.4398588,-79.9484236,3,,,POINT (-79.9484236 40.4398588)
2173674187,40.4398531,-79.9483542,3,,,POINT (-79.9483542 40.4398531)
2173674188,40.4397804,-79.9482726,4,,,POINT (-79.9482726 40.4397804)
2173674195,40.4397461,-79.9484186,4,,,POINT (-79.9484186 40.4397461)
2173674196,40.4398441,-79.9483974,3,,,POINT (-79.9483974 40.4398441)
2173674203,40.4398052,-79.9485226,3,,,POINT (-79.9485226 40.4398052)
2173674204,40.4395614,-79.9486466,3,,,POINT (-79.9486466 40.4395614)
2173674205,40.4392919,-79.9486332,1,,,POINT (-79.9486332 40.4392919)
2173674207,40.4396623,-79.9481241,3,,,POINT (-79.9481241 40.4396623)
2173674214,40.4398763,-79.9483382,3,,,POINT (-79.94833819999999 40.4398763)
2173674215,40.4395791,-79.9484795,3,,,POINT (-79.9484795 40.4395791)
2173674224,40.4394085,-79.9482729,1,,,POINT (-79.94827290000001 40.4394085)
2173707920,40.4329538,-79.9366622,4,crossing,,POINT (-79.9366622 40.4329538)
2173707922,40.4376021,-79.9415225,3,,,POINT (-79.9415225 40.4376021)
2173707989,40.4328396,-79.937506,4,crossing,,POINT (-79.937506 40.4328396)
2173708020,40.43356,-79.9384019,3,,,POINT (-79.9384019 40.43356)
2173708024,40.4323689,-79.941608,3,,,POINT (-79.941608 40.4323689)
2173732872,40.4425131,-79.9523557,3,,,POINT (-79.9523557 40.4425131)
2173732922,40.4421248,-79.9526958,3,,,POINT (-79.9526958 40.4421248)
2173732927,40.4419882,-79.9515839,3,,,POINT (-79.9515839 40.4419882)
2173732933,40.441869,-79.9518708,1,,,POINT (-79.95187079999999 40.441869)
2173732951,40.4424841,-79.9516831,4,crossing,,POINT (-79.9516831 40.4424841)
2173732959,40.4423996,-79.9525509,3,,,POINT (-79.95255090000001 40.4423996)
2173732969,40.4420484,-79.9516578,3,,,POINT (-79.95165780000001 40.4420484)
2173732984,40.442383,-79.9532043,4,crossing,,POINT (-79.9532043 40.442383)
2173732998,40.4424764,-79.9526404,3,,,POINT (-79.95264040000001 40.4424764)
2173733000,40.4418048,-79.9518599,3,,,POINT (-79.9518599 40.4418048)
2173733004,40.4426011,-79.9525919,3,,,POINT (-79.9525919 40.4426011)
2173733007,40.4423928,-79.9517962,4,crossing,,POINT (-79.9517962 40.4423928)
2173733027,40.4424897,-79.9517867,3,,,POINT (-79.9517867 40.4424897)
2173733046,40.4424646,-79.9527571,3,,,POINT (-79.9527571 40.4424646)
2173733049,40.4424086,-79.9523967,3,,,POINT (-79.95239669999999 40.4424086)
2173928652,40.4179859,-79.9182124,4,,,POINT (-79.9182124 40.4179859)
2173928660,40.4190059,-79.9196632,4,,,POINT (-79.9196632 40.4190059)
2173928663,40.4197973,-79.9156908,4,,,POINT (-79.91569079999999 40.4197973)
2173928691,40.4218411,-79.9123315,3,,,POINT (-79.91233149999999 40.4218411)
2173928714,40.4229963,-79.91132,3,,,POINT (-79.91132 40.4229963)
2173928718,40.4235671,-79.912804,3,,,POINT (-79.91280399999999 40.4235671)
2173928730,40.4205226,-79.9160375,3,,,POINT (-79.9160375 40.4205226)
2173928755,40.4196326,-79.9182415,3,,,POINT (-79.91824149999999 40.4196326)
2173928756,40.4195101,-79.9172596,4,,,POINT (-79.91725959999999 40.4195101)
2173928791,40.4232991,-79.9130165,3,,,POINT (-79.9130165 40.4232991)
2173928812,40.4176536,-79.917927,4,stop,,POINT (-79.91792700000001 40.4176536)
2173928814,40.4229729,-79.9124801,3,,,POINT (-79.9124801 40.4229729)
2173928841,40.422938,-79.9125253,3,,,POINT (-79.9125253 40.422938)
2173928843,40.4197367,-79.9168977,3,,,POINT (-79.91689770000001 40.4197367)
2173928861,40.4229139,-79.9124159,3,,,POINT (-79.9124159 40.4229139)
2173928867,40.4193056,-79.9198958,3,,,POINT (-79.91989580000001 40.4193056)
2173928874,40.4232976,-79.912289,3,,,POINT (-79.912289 40.4232976)
2173928882,40.4193181,-79.916271,4,,,POINT (-79.91627099999999 40.4193181)
2173928888,40.4244277,-79.9100451,3,,,POINT (-79.9100451 40.4244277)
2173928909,40.4197613,-79.9176005,3,,,POINT (-79.91760050000001 40.4197613)
2173928911,40.4189061,-79.9178896,3,,,POINT (-79.9178896 40.4189061)
2173928913,40.4232033,-79.9130991,3,,,POINT (-79.9130991 40.4232033)
2173928923,40.4225872,-79.9126734,3,,,POINT (-79.9126734 40.4225872)
2173928927,40.419847,-79.917461,1,,,POINT (-79.917461 40.419847)
2173928940,40.4208136,-79.9147883,4,,,POINT (-79.9147883 40.4208136)
2173928946,40.4193611,-79.9174587,3,,,POINT (-79.9174587 40.4193611)
2173928951,40.424426,-79.9114404,4,,,POINT (-79.9114404 40.424426)
2173928964,40.4238339,-79.9123578,4,,,POINT (-79.9123578 40.4238339)
2173928974,40.4211193,-79.9149865,3,,,POINT (-79.9149865 40.4211193)
2173928990,40.4294531,-79.9144259,3,,,POINT (-79.9144259 40.4294531)
2173928998,40.4234945,-79.9123143,3,,,POINT (-79.91231430000001 40.4234945)
2173929014,40.4192762,-79.918313,4,,,POINT (-79.918313 40.4192762)
2173929025,40.4182903,-79.9185015,4,,,POINT (-79.9185015 40.4182903)
2173929038,40.4236927,-79.9113432,3,,,POINT (-79.9113432 40.4236927)
2173929046,40.4204852,-79.914573,3,stop,,POINT (-79.914573 40.4204852)
2173929048,40.4185229,-79.9181935,3,,,POINT (-79.9181935 40.4185229)
2173929060,40.424241,-79.9124124,1,,,POINT (-79.91241239999999 40.424241)
2173929071,40.4191528,-79.9192946,3,,,POINT (-79.9192946 40.4191528)
2173929075,40.4240695,-79.9113921,3,,,POINT (-79.9113921 40.4240695)
2173929077,40.4238989,-79.9118703,3,,,POINT (-79.9118703 40.4238989)
2173929091,40.4215711,-79.9135796,3,,,POINT (-79.91357960000001 40.4215711)
2173968891,40.4147363,-79.9305257,3,,,POINT (-79.9305257 40.4147363)
2173977647,40.4380759,-79.9241824,3,,,POINT (-79.92418240000001 40.4380759)
2173977648,40.438794,-79.9241089,1,,,POINT (-79.92410889999999 40.438794)
2173977654,40.4389712,-79.9242721,1,,,POINT (-79.9242721 40.4389712)
2173977668,40.4387399,-79.9241116,3,,,POINT (-79.9241116 40.4387399)
2173977671,40.4387334,-79.9242671,3,,,POINT (-79.92426709999999 40.4387334)
2173977678,40.4383398,-79.9241773,3,,,POINT (-79.9241773 40.4383398)
2174857624,40.444218,-79.955417,3,,,POINT (-79.955417 40.444218)
2174857642,40.4441926,-79.9560985,4,crossing,,POINT (-79.9560985 40.4441926)
2174857673,40.4447865,-79.9561151,4,,,POINT (-79.95611510000001 40.4447865)
2174857685,40.4441556,-79.9561476,3,,,POINT (-79.95614759999999 40.4441556)
2174857687,40.4442606,-79.9560729,1,,,POINT (-79.9560729 40.4442606)
2174876217,40.4466679,-79.9582818,1,,,POINT (-79.95828179999999 40.4466679)
2174876223,40.4450469,-79.9589125,4,,,POINT (-79.9589125 40.4450469)
2174876278,40.4444144,-79.9612376,3,,,POINT (-79.9612376 40.4444144)
2174876280,40.4463985,-79.9579546,1,,,POINT (-79.95795459999999 40.4463985)
2174876319,40.4475058,-79.9589297,3,,,POINT (-79.9589297 40.4475058)
2174876332,40.4465944,-79.9583355,1,,,POINT (-79.9583355 40.4465944)
2174876346,40.4444316,-79.9593789,3,,,POINT (-79.9593789 40.4444316)
2174876359,40.4441842,-79.9616537,3,,,POINT (-79.9616537 40.4441842)
2174876386,40.444496,-79.9610713,3,,,POINT (-79.9610713 40.444496)
2174876387,40.4447363,-79.9604187,3,,,POINT (-79.96041870000001 40.4447363)
2174876422,40.4467289,-79.9582394,3,,,POINT (-79.9582394 40.4467289)
2188716824,40.4590664,-79.9221847,1,,,POINT (-79.9221847 40.4590664)
2189054276,40.4613904,-79.9160867,3,,,POINT (-79.91608669999999 40.4613904)
2189054278,40.4613442,-79.9167632,3,,,POINT (-79.91676320000001 40.4613442)
2191356146,40.4599703,-79.915679,3,,,POINT (-79.915679 40.4599703)
2191536740,40.465102,-79.9197679,4,,,POINT (-79.9197679 40.465102)
2191536791,40.4662306,-79.918939,3,,,POINT (-79.91893899999999 40.4662306)
2191536797,40.4663495,-79.9191099,3,,,POINT (-79.9191099 40.4663495)
2191536886,40.4695267,-79.9088278,1,,,POINT (-79.9088278 40.4695267)
2191536947,40.473679,-79.9083986,3,,,POINT (-79.9083986 40.473679)
2191987979,40.4848857,-79.9077817,3,,,POINT (-79.9077817 40.4848857)
2203424312,40.4581766,-79.9172223,3,,,POINT (-79.91722230000001 40.4581766)
2203424313,40.4587622,-79.9180615,4,,,POINT (-79.91806149999999 40.4587622)
2203424314,40.4591026,-79.9185453,4,,,POINT (-79.91854530000001 40.4591026)
2272874724,40.4127547,-80.0192975,3,,,POINT (-80.01929749999999 40.4127547)
2272874753,40.4154264,-80.0205502,3,,,POINT (-80.0205502 40.4154264)
2272874756,40.4157085,-80.02113,1,,,POINT (-80.02113 40.4157085)
2272874757,40.4152478,-80.0204183,3,,,POINT (-80.0204183 40.4152478)
2272874763,40.4135839,-80.0193415,3,,,POINT (-80.0193415 40.4135839)
2272874767,40.413166,-80.0193408,3,,,POINT (-80.01934079999999 40.413166)
2272885991,40.4141873,-80.0176173,3,,,POINT (-80.0176173 40.4141873)
2272891100,40.4134098,-80.0114968,3,,,POINT (-80.0114968 40.4134098)
2272896272,40.4000248,-80.020757,3,,,POINT (-80.020757 40.4000248)
2272900412,40.3971667,-80.000006,1,,,POINT (-80.000006 40.3971667)
2272930788,40.4603725,-79.9823192,3,crossing,,POINT (-79.98231920000001 40.4603725)
2277400323,40.4259294,-80.0204719,3,,,POINT (-80.0204719 40.4259294)
2277400356,40.4206242,-80.0192938,1,,,POINT (-80.0192938 40.4206242)
2277400362,40.4213985,-80.0183445,3,,,POINT (-80.0183445 40.4213985)
2277400366,40.4235028,-80.021218,1,,,POINT (-80.021218 40.4235028)
2277400396,40.4238559,-80.0209146,3,,,POINT (-80.0209146 40.4238559)
2277400398,40.4242587,-80.0212567,4,,,POINT (-80.0212567 40.4242587)
2280452949,40.484768,-79.9231081,3,crossing,,POINT (-79.92310809999999 40.484768)
2280452970,40.4829415,-79.9191339,3,,,POINT (-79.91913390000001 40.4829415)
2280452972,40.4822557,-79.9188118,3,,,POINT (-79.9188118 40.4822557)
2280452992,40.4817885,-79.9188413,3,,,POINT (-79.9188413 40.4817885)
2280453004,40.482525,-79.919029,3,,,POINT (-79.91902899999999 40.482525)
2280453057,40.4841387,-79.9227037,3,,,POINT (-79.9227037 40.4841387)
2280453070,40.4825678,-79.9201207,1,,,POINT (-79.9201207 40.4825678)
2280453071,40.4839049,-79.9228476,3,crossing,,POINT (-79.9228476 40.4839049)
2280453074,40.4847147,-79.9220449,3,,,POINT (-79.9220449 40.4847147)
2280453095,40.4848755,-79.921822,3,crossing,,POINT (-79.92182200000001 40.4848755)
2280453097,40.4833744,-79.9242817,3,,,POINT (-79.92428169999999 40.4833744)
2280453103,40.482121,-79.9186267,3,,,POINT (-79.9186267 40.482121)
2280453135,40.4842139,-79.9220652,4,,,POINT (-79.92206520000001 40.4842139)
2280453139,40.484835,-79.9217686,3,,,POINT (-79.92176859999999 40.484835)
2280453147,40.4839027,-79.9227772,3,,,POINT (-79.9227772 40.4839027)
2280636209,40.4839386,-79.9191718,3,,,POINT (-79.9191718 40.4839386)
2280636294,40.4839824,-79.9191787,3,,,POINT (-79.9191787 40.4839824)
2280636296,40.4851165,-79.9185487,1,,,POINT (-79.9185487 40.4851165)
2291974438,40.4228912,-79.8987182,3,,,POINT (-79.8987182 40.4228912)
2291974474,40.423552,-79.9028452,3,,,POINT (-79.9028452 40.423552)
2291974479,40.4229141,-79.8957892,3,,,POINT (-79.8957892 40.4229141)
2291974481,40.4216212,-79.8975766,3,,,POINT (-79.89757659999999 40.4216212)
2291974484,40.4217439,-79.8937348,3,,,POINT (-79.8937348 40.4217439)
2291974503,40.4255666,-79.8964438,1,,,POINT (-79.8964438 40.4255666)
2291974510,40.421739,-79.9044987,3,,,POINT (-79.9044987 40.421739)
2295109874,40.4396072,-79.9530337,3,,,POINT (-79.95303370000001 40.4396072)
2295158463,40.4142096,-79.9217318,3,,,POINT (-79.9217318 40.4142096)
2295158483,40.4243912,-79.9051472,1,,,POINT (-79.9051472 40.4243912)
2295169594,40.4529363,-79.9353701,3,,,POINT (-79.9353701 40.4529363)
2296125428,40.4133971,-79.997137,3,,,POINT (-79.997137 40.4133971)
2313411572,40.4249867,-79.9877125,3,,,POINT (-79.9877125 40.4249867)
2313416145,40.4257221,-79.9903922,1,,,POINT (-79.9903922 40.4257221)
2313425709,40.4233739,-79.9884358,3,,,POINT (-79.9884358 40.4233739)
2313440979,40.4210828,-79.9852562,3,,,POINT (-79.98525619999999 40.4210828)
2313441247,40.4206512,-79.984731,3,,,POINT (-79.984731 40.4206512)
2313445002,40.4199289,-79.9740972,3,,,POINT (-79.9740972 40.4199289)
2313447253,40.422099,-79.9675132,3,,,POINT (-79.9675132 40.422099)
2315731793,40.4491269,-80.0134992,3,,,POINT (-80.0134992 40.4491269)
2315731802,40.4491404,-80.0127154,3,,,POINT (-80.0127154 40.4491404)
2315731844,40.4502431,-80.0152847,3,,,POINT (-80.0152847 40.4502431)
2315731848,40.4493193,-80.0156634,1,,,POINT (-80.01566339999999 40.4493193)
2322232660,40.4033905,-79.9196321,1,,,POINT (-79.9196321 40.4033905)
2322619159,40.4350532,-80.0295024,3,,,POINT (-80.0295024 40.4350532)
2322619182,40.4380501,-80.030417,3,,,POINT (-80.030417 40.4380501)
2322619194,40.4371069,-80.0301077,3,,,POINT (-80.0301077 40.4371069)
2322619198,40.4392844,-80.0214047,4,,,POINT (-80.02140470000001 40.4392844)
2322619211,40.4368119,-80.0305735,3,,,POINT (-80.0305735 40.4368119)
2322619235,40.4411467,-80.0286064,3,,,POINT (-80.0286064 40.4411467)
2322633918,40.4383262,-80.030562,3,,,POINT (-80.030562 40.4383262)
2323714266,40.4404763,-80.0305096,3,,,POINT (-80.0305096 40.4404763)
2323720618,40.4393678,-80.0301405,3,,,POINT (-80.0301405 40.4393678)
2323720622,40.4391269,-80.0300705,3,,,POINT (-80.03007049999999 40.4391269)
2323725000,40.4392178,-80.0290365,3,,,POINT (-80.0290365 40.4392178)
2323725009,40.4395985,-80.0294083,1,,,POINT (-80.0294083 40.4395985)
2323725014,40.4393739,-80.0298938,3,,,POINT (-80.0298938 40.4393739)
2342942949,40.4462793,-80.0136292,3,,,POINT (-80.0136292 40.4462793)
2342942957,40.4453059,-80.0116253,4,,,POINT (-80.01162530000001 40.4453059)
2342942958,40.445737,-80.0132232,1,,,POINT (-80.0132232 40.445737)
2342942959,40.4456982,-80.0134436,1,,,POINT (-80.0134436 40.4456982)
2342942972,40.446676,-80.0135274,3,,,POINT (-80.0135274 40.446676)
2353110377,40.4502105,-80.0281188,3,,,POINT (-80.0281188 40.4502105)
2353144376,40.4482601,-80.0264905,3,,,POINT (-80.02649049999999 40.4482601)
2353256131,40.4481767,-80.0197791,3,,,POINT (-80.01977909999999 40.4481767)
2353575316,40.4510891,-80.0187788,4,,,POINT (-80.01877880000001 40.4510891)
2353619847,40.4493815,-80.0199871,3,,,POINT (-80.01998709999999 40.4493815)
2353619851,40.449221,-80.0197904,4,,,POINT (-80.01979040000001 40.449221)
2353619854,40.4493935,-80.0199213,3,,,POINT (-80.01992129999999 40.4493935)
2353619870,40.4493203,-80.0203208,3,,,POINT (-80.02032079999999 40.4493203)
2353619873,40.4497483,-80.0204776,3,,,POINT (-80.02047760000001 40.4497483)
2353619876,40.4493111,-80.0203712,3,,,POINT (-80.0203712 40.4493111)
2353619878,40.4499219,-80.0216601,3,,,POINT (-80.02166010000001 40.4499219)
2353619879,40.4497478,-80.0216105,3,,,POINT (-80.02161049999999 40.4497478)
2353619880,40.4499349,-80.0205383,3,,,POINT (-80.0205383 40.4499349)
2353619881,40.4495967,-80.0215581,3,,,POINT (-80.02155809999999 40.4495967)
2353619882,40.4497719,-80.0204852,3,,,POINT (-80.0204852 40.4497719)
2353619887,40.4497441,-80.0206555,3,,,POINT (-80.0206555 40.4497441)
2353640150,40.4479029,-80.0184864,3,,,POINT (-80.0184864 40.4479029)
2353640152,40.4481133,-80.0185892,5,,,POINT (-80.01858919999999 40.4481133)
2353640154,40.4478936,-80.018546,3,,,POINT (-80.018546 40.4478936)
2353640157,40.4484707,-80.0184822,3,,,POINT (-80.01848219999999 40.4484707)
2353640158,40.4484729,-80.0187225,3,,,POINT (-80.0187225 40.4484729)
2353640161,40.448154,-80.0183691,3,,,POINT (-80.0183691 40.448154)
2353773044,40.4460171,-80.0186064,3,,,POINT (-80.0186064 40.4460171)
2353773046,40.4459874,-80.0189435,3,,,POINT (-80.01894350000001 40.4459874)
2353773056,40.4465385,-80.0184741,3,,,POINT (-80.01847410000001 40.4465385)
2353773060,40.4461307,-80.0182095,3,,,POINT (-80.0182095 40.4461307)
2353773061,40.4461557,-80.0174031,3,,,POINT (-80.0174031 40.4461557)
2356454642,40.4392309,-79.9759359,1,,,POINT (-79.9759359 40.4392309)
2377320202,40.4925538,-79.9458359,3,,,POINT (-79.94583590000001 40.4925538)
2384803684,40.4318423,-79.9305128,3,,,POINT (-79.9305128 40.4318423)
2394130344,40.4410324,-80.026248,1,,,POINT (-80.026248 40.4410324)
2394130345,40.440895,-80.0258863,3,,,POINT (-80.0258863 40.440895)
2394168388,40.4722333,-79.9377219,3,,,POINT (-79.9377219 40.4722333)
2394168394,40.4718244,-79.9373228,3,,,POINT (-79.9373228 40.4718244)
2394168395,40.4722907,-79.9374683,3,,,POINT (-79.93746830000001 40.4722907)
2394176374,40.4610416,-79.9261574,3,,,POINT (-79.92615739999999 40.4610416)
2394205002,40.4881192,-79.9246217,3,crossing,,POINT (-79.9246217 40.4881192)
2394205003,40.4888119,-79.9242664,3,,,POINT (-79.92426639999999 40.4888119)
2394215976,40.4830346,-79.9444732,3,,,POINT (-79.9444732 40.4830346)
2394218733,40.4831585,-79.9431505,3,,,POINT (-79.9431505 40.4831585)
2394270168,40.4546335,-79.9683743,3,,,POINT (-79.96837429999999 40.4546335)
2394277494,40.4494606,-79.9802841,3,,,POINT (-79.98028410000001 40.4494606)
2394278127,40.4486742,-79.9797266,3,,,POINT (-79.97972660000001 40.4486742)
2394442550,40.438286,-80.0050253,3,,,POINT (-80.0050253 40.438286)
2394442551,40.4393221,-80.0042998,3,,,POINT (-80.0042998 40.4393221)
2394444803,40.4387908,-80.0046709,4,,,POINT (-80.00467089999999 40.4387908)
2394459689,40.4422876,-79.9676842,1,,,POINT (-79.96768419999999 40.4422876)
2394460556,40.4437926,-79.9698891,3,,,POINT (-79.9698891 40.4437926)
2394460563,40.443787,-79.9692783,3,,,POINT (-79.9692783 40.443787)
2394461388,40.4432332,-79.9705065,3,,,POINT (-79.9705065 40.4432332)
2394461389,40.4424209,-79.969951,3,,,POINT (-79.96995099999999 40.4424209)
2394461695,40.4393715,-79.9683548,3,,,POINT (-79.9683548 40.4393715)
2394461696,40.4387715,-79.9687336,3,,,POINT (-79.96873359999999 40.4387715)
2394462192,40.4390777,-79.9695678,3,,,POINT (-79.96956779999999 40.4390777)
2394462194,40.4396674,-79.9691779,3,,,POINT (-79.96917790000001 40.4396674)
2394462556,40.439864,-79.969483,3,,,POINT (-79.969483 40.439864)
2394462557,40.4394047,-79.9702087,3,,,POINT (-79.9702087 40.4394047)
2396448058,40.441309,-79.9547437,3,,,POINT (-79.95474369999999 40.441309)
2396448060,40.4414775,-79.9547794,1,,,POINT (-79.95477940000001 40.4414775)
2396448066,40.4422284,-79.9538031,1,,,POINT (-79.9538031 40.4422284)
2396448067,40.4418903,-79.9532244,4,,,POINT (-79.9532244 40.4418903)
2396448068,40.4420537,-79.9537274,3,,,POINT (-79.95372740000001 40.4420537)
2396448078,40.4421076,-79.9533119,3,,,POINT (-79.9533119 40.4421076)
2396448082,40.4423321,-79.9534035,1,,,POINT (-79.95340349999999 40.4423321)
2396448084,40.441603,-79.9548723,4,,,POINT (-79.95487230000001 40.441603)
2396448086,40.4419203,-79.9531194,5,,,POINT (-79.95311940000001 40.4419203)
2396448089,40.4418721,-79.9544269,3,,,POINT (-79.9544269 40.4418721)
2396448090,40.4418839,-79.953247,1,,,POINT (-79.953247 40.4418839)
2396448091,40.4421564,-79.9533318,3,,,POINT (-79.9533318 40.4421564)
2396478139,40.442706,-79.9535217,3,,,POINT (-79.9535217 40.442706)
2396478141,40.4412788,-79.954865,3,,,POINT (-79.954865 40.4412788)
2396478145,40.4415387,-79.9550612,3,,,POINT (-79.9550612 40.4415387)
2396478158,40.4423418,-79.9533662,1,,,POINT (-79.9533662 40.4423418)
2396481723,40.4414687,-79.9548135,3,,,POINT (-79.9548135 40.4414687)
2401947266,40.4108723,-79.9561596,3,,,POINT (-79.95615960000001 40.4108723)
2401960367,40.424701,-79.9099077,1,turning_circle,,POINT (-79.90990770000001 40.424701)
2402607374,40.4351821,-80.0228912,4,,,POINT (-80.0228912 40.4351821)
2402607375,40.4352952,-80.0232177,3,,,POINT (-80.0232177 40.4352952)
2411519960,40.4090579,-79.891326,3,,,POINT (-79.89132600000001 40.4090579)
2419825002,40.4588315,-79.925397,3,,,POINT (-79.925397 40.4588315)
2419825005,40.4589494,-79.9248166,3,,,POINT (-79.9248166 40.4589494)
2419825007,40.458856,-79.9250877,4,,,POINT (-79.92508770000001 40.458856)
2421552958,40.4468401,-80.0126147,3,,,POINT (-80.0126147 40.4468401)
2421552960,40.4476597,-80.0077618,4,crossing,,POINT (-80.0077618 40.4476597)
2421552962,40.44799,-80.0058894,3,,,POINT (-80.0058894 40.44799)
